ID,Segment
TEST_84292,C
TEST_84294,D
TEST_84317,D
TEST_84319,C
TEST_84330,C
TEST_84333,D
TEST_84334,C
TEST_84344,C
TEST_84374,C
TEST_84375,C
TEST_84384,D
TEST_84392,C
TEST_84395,D
TEST_84401,D
TEST_84427,C
TEST_84432,D
TEST_84438,C
TEST_84440,C
TEST_84442,D
TEST_84453,D
TEST_84458,D
TEST_84459,D
TEST_84462,D
TEST_84477,D
TEST_84478,D
TEST_84479,D
TEST_84482,D
TEST_84495,D
TEST_84501,D
TEST_84505,D
TEST_84506,C
TEST_84513,D
TEST_84514,D
TEST_84515,D
TEST_84516,C
TEST_84517,D
TEST_84530,D
TEST_84531,D
TEST_84532,C
TEST_84543,D
TEST_84547,D
TEST_84549,C
TEST_84557,D
TEST_84563,C
TEST_84570,C
TEST_84582,D
TEST_84598,D
TEST_84601,D
TEST_84609,C
TEST_84617,C
TEST_84622,D
TEST_84624,D
TEST_84648,C
TEST_84652,D
TEST_84657,D
TEST_84664,D
TEST_84680,C
TEST_84684,D
TEST_84689,D
TEST_84692,D
TEST_84694,C
TEST_84700,D
TEST_84709,D
TEST_84712,D
TEST_84722,C
TEST_84748,C
TEST_84752,C
TEST_84755,D
TEST_84761,D
TEST_84785,D
TEST_84790,C
TEST_84792,D
TEST_84797,D
TEST_84799,D
TEST_84804,D
TEST_84807,D
TEST_84808,C
TEST_84810,C
TEST_84812,D
TEST_84841,D
TEST_84849,D
TEST_84860,D
TEST_84861,C
TEST_84865,D
TEST_84866,D
TEST_84867,C
TEST_84879,D
TEST_84894,C
TEST_84899,C
TEST_84901,D
TEST_84904,C
TEST_84908,C
TEST_84913,D
TEST_84935,C
TEST_84962,D
TEST_84971,D
TEST_84974,D
TEST_84978,D
TEST_84979,D
TEST_84984,D
TEST_84993,D
TEST_85001,C
TEST_85003,C
TEST_85008,D
TEST_85017,D
TEST_85019,D
TEST_85020,C
TEST_85022,D
TEST_85027,C
TEST_85028,D
TEST_85052,D
TEST_85054,C
TEST_85055,C
TEST_85056,C
TEST_85057,C
TEST_85060,C
TEST_85071,D
TEST_85078,D
TEST_85084,C
TEST_85089,D
TEST_85092,D
TEST_85096,D
TEST_85098,C
TEST_85102,C
TEST_85107,D
TEST_85113,C
TEST_85119,C
TEST_85121,D
TEST_85124,D
TEST_85126,C
TEST_85132,D
TEST_85145,D
TEST_85149,C
TEST_85150,D
TEST_85153,C
TEST_85157,D
TEST_85162,D
TEST_85170,D
TEST_85171,C
TEST_85176,D
TEST_85180,D
TEST_85193,D
TEST_85194,D
TEST_85203,D
TEST_85224,D
TEST_85235,D
TEST_85241,D
TEST_85244,C
TEST_85253,C
TEST_85258,D
TEST_85272,D
TEST_85278,C
TEST_85283,C
TEST_85298,D
TEST_85302,D
TEST_85305,D
TEST_85307,D
TEST_85312,D
TEST_85313,D
TEST_85322,D
TEST_85324,D
TEST_85325,D
TEST_85332,C
TEST_85335,C
TEST_85337,C
TEST_85339,C
TEST_85349,C
TEST_85368,D
TEST_85380,D
TEST_85385,C
TEST_85386,D
TEST_85396,D
TEST_85397,C
TEST_85402,D
TEST_85407,D
TEST_85415,D
TEST_85417,D
TEST_85419,D
TEST_85431,D
TEST_85437,D
TEST_85440,D
TEST_85449,C
TEST_85470,D
TEST_85490,D
TEST_85491,D
TEST_85492,D
TEST_85497,D
TEST_85498,D
TEST_85500,D
TEST_85503,D
TEST_85530,D
TEST_85533,D
TEST_85537,D
TEST_85546,D
TEST_85549,D
TEST_85556,D
TEST_85560,D
TEST_85567,C
TEST_85569,D
TEST_85571,D
TEST_85577,D
TEST_85581,D
TEST_85594,D
TEST_85597,D
TEST_85603,D
TEST_85615,D
TEST_85616,D
TEST_85618,D
TEST_85626,D
TEST_85628,D
TEST_85632,D
TEST_85636,D
TEST_85638,D
TEST_85644,D
TEST_85647,D
TEST_85650,D
TEST_85681,D
TEST_85686,C
TEST_85697,D
TEST_85714,D
TEST_85718,D
TEST_85729,D
TEST_85741,D
TEST_85745,C
TEST_85746,D
TEST_85751,D
TEST_85772,D
TEST_85777,D
TEST_85779,D
TEST_85781,D
TEST_85783,C
TEST_85787,C
TEST_85798,C
TEST_85800,D
TEST_85806,D
TEST_85809,D
TEST_85813,D
TEST_85814,D
TEST_85820,D
TEST_85825,D
TEST_85831,D
TEST_85842,D
TEST_85843,C
TEST_85856,D
TEST_85869,D
TEST_85875,D
TEST_85878,D
TEST_85883,C
TEST_85886,D
TEST_85889,C
TEST_85901,C
TEST_85902,C
TEST_85907,D
TEST_85928,C
TEST_85932,D
TEST_85935,D
TEST_85937,C
TEST_85939,C
TEST_85941,D
TEST_85942,D
TEST_85966,C
TEST_85974,D
TEST_85977,D
TEST_85978,D
TEST_85990,C
TEST_86006,C
TEST_86008,D
TEST_86009,D
TEST_86015,D
TEST_86018,D
TEST_86022,D
TEST_86024,D
TEST_86044,D
TEST_86046,D
TEST_86047,D
TEST_86051,D
TEST_86064,D
TEST_86066,C
TEST_86068,D
TEST_86074,C
TEST_86081,C
TEST_86089,C
TEST_86091,D
TEST_86100,C
TEST_86101,D
TEST_86103,D
TEST_86106,D
TEST_86122,D
TEST_86128,D
TEST_86147,D
TEST_86151,D
TEST_86154,D
TEST_86167,C
TEST_86174,D
TEST_86175,D
TEST_86178,C
TEST_86188,D
TEST_86198,D
TEST_86199,C
TEST_86218,D
TEST_86244,D
TEST_86246,D
TEST_86251,D
TEST_86259,D
TEST_86264,D
TEST_86269,C
TEST_86270,C
TEST_86286,D
TEST_86293,D
TEST_86304,D
TEST_86305,C
TEST_86306,D
TEST_86310,D
TEST_86313,C
TEST_86315,D
TEST_86319,C
TEST_86328,C
TEST_86331,D
TEST_86335,D
TEST_86344,D
TEST_86350,D
TEST_86355,C
TEST_86357,C
TEST_86363,D
TEST_86365,D
TEST_86372,C
TEST_86373,C
TEST_86380,D
TEST_86382,C
TEST_86394,D
TEST_86395,D
TEST_86397,D
TEST_86402,D
TEST_86407,D
TEST_86421,D
TEST_86431,D
TEST_86435,C
TEST_86437,D
TEST_86445,D
TEST_86476,D
TEST_86489,D
TEST_86497,D
TEST_86508,D
TEST_86532,C
TEST_86534,D
TEST_86541,C
TEST_86557,D
TEST_86566,D
TEST_86575,C
TEST_86576,D
TEST_86577,C
TEST_86579,C
TEST_86580,D
TEST_86586,D
TEST_86590,C
TEST_86600,C
TEST_86605,C
TEST_86620,D
TEST_86624,D
TEST_86625,D
TEST_86644,D
TEST_86650,D
TEST_86662,D
TEST_86664,D
TEST_86666,C
TEST_86670,C
TEST_86673,D
TEST_86687,D
TEST_86688,D
TEST_86693,C
TEST_86705,D
TEST_86707,C
TEST_86709,D
TEST_86715,D
TEST_86716,D
TEST_86721,D
TEST_86724,D
TEST_86735,C
TEST_86736,D
TEST_86749,D
TEST_86752,C
TEST_86756,D
TEST_86763,C
TEST_86765,D
TEST_86786,D
TEST_86798,D
TEST_86817,C
TEST_86826,C
TEST_86838,D
TEST_86841,C
TEST_86855,D
TEST_86856,D
TEST_86860,D
TEST_86863,D
TEST_86881,D
TEST_86885,D
TEST_86890,C
TEST_86906,D
TEST_86913,C
TEST_86914,C
TEST_86915,D
TEST_86924,D
TEST_86932,C
TEST_86933,D
TEST_86944,C
TEST_86952,C
TEST_86953,D
TEST_86955,D
TEST_86956,C
TEST_86967,D
TEST_86975,D
TEST_86982,C
TEST_86991,D
TEST_86993,C
TEST_86998,D
TEST_86999,D
TEST_87006,C
TEST_87010,C
TEST_87012,D
TEST_87020,D
TEST_87029,D
TEST_87030,C
TEST_87037,C
TEST_87049,D
TEST_87057,C
TEST_87060,C
TEST_87067,C
TEST_87087,D
TEST_87089,C
TEST_87096,C
TEST_87105,D
TEST_87106,D
TEST_87107,D
TEST_87113,D
TEST_87116,D
TEST_87124,D
TEST_87141,D
TEST_87142,D
TEST_87155,D
TEST_87165,C
TEST_87171,D
TEST_87200,D
TEST_87201,C
TEST_87212,D
TEST_87213,C
TEST_87230,D
TEST_87235,D
TEST_87237,D
TEST_87241,C
TEST_87249,D
TEST_87250,C
TEST_87257,C
TEST_87266,D
TEST_87282,D
TEST_87283,D
TEST_87292,D
TEST_87296,D
TEST_87301,D
TEST_87307,D
TEST_87313,D
TEST_87317,D
TEST_87318,C
TEST_87328,C
TEST_87338,D
TEST_87345,C
TEST_87353,D
TEST_87358,D
TEST_87369,D
TEST_87384,D
TEST_87391,D
TEST_87393,C
TEST_87398,D
TEST_87404,C
TEST_87412,D
TEST_87416,C
TEST_87423,D
TEST_87443,D
TEST_87457,D
TEST_87464,C
TEST_87471,D
TEST_87472,D
TEST_87481,D
TEST_87495,C
TEST_87496,D
TEST_87500,D
TEST_87504,D
TEST_87508,C
TEST_87517,D
TEST_87521,D
TEST_87526,D
TEST_87529,D
TEST_87531,D
TEST_87536,C
TEST_87546,D
TEST_87549,C
TEST_87550,D
TEST_87553,C
TEST_87555,D
TEST_87557,D
TEST_87558,C
TEST_87563,D
TEST_87572,D
TEST_87577,C
TEST_87580,C
TEST_87591,C
TEST_87593,D
TEST_87602,D
TEST_87610,C
TEST_87613,D
TEST_87615,C
TEST_87618,C
TEST_87620,C
TEST_87622,D
TEST_87634,D
TEST_87637,C
TEST_87648,D
TEST_87654,D
TEST_87660,D
TEST_87662,D
TEST_87664,C
TEST_87667,D
TEST_87679,D
TEST_87680,D
TEST_87691,D
TEST_87695,D
TEST_87714,D
TEST_87718,C
TEST_87723,D
TEST_87729,D
TEST_87741,D
TEST_87747,D
TEST_87751,D
TEST_87752,D
TEST_87757,D
TEST_87763,D
TEST_87774,D
TEST_87780,D
TEST_87781,D
TEST_87783,D
TEST_87784,D
TEST_87793,D
TEST_87797,C
TEST_87799,C
TEST_87802,D
TEST_87806,C
TEST_87815,C
TEST_87822,D
TEST_87828,D
TEST_87833,D
TEST_87844,D
TEST_87861,D
TEST_87865,D
TEST_87872,C
TEST_87873,D
TEST_87885,D
TEST_87886,C
TEST_87897,D
TEST_87905,C
TEST_87908,D
TEST_87909,D
TEST_87917,D
TEST_87919,D
TEST_87920,D
TEST_87933,D
TEST_87938,D
TEST_87939,D
TEST_87944,C
TEST_87952,D
TEST_87958,C
TEST_87961,D
TEST_87962,D
TEST_87965,D
TEST_87966,D
TEST_87969,C
TEST_87970,D
TEST_87974,D
TEST_87977,D
TEST_87986,D
TEST_87994,C
TEST_88008,C
TEST_88012,D
TEST_88022,D
TEST_88024,D
TEST_88025,D
TEST_88038,D
TEST_88056,D
TEST_88065,C
TEST_88071,D
TEST_88077,D
TEST_88088,D
TEST_88110,D
TEST_88113,D
TEST_88117,D
TEST_88120,D
TEST_88124,D
TEST_88125,D
TEST_88126,D
TEST_88139,D
TEST_88140,D
TEST_88145,D
TEST_88153,C
TEST_88157,D
TEST_88159,D
TEST_88161,C
TEST_88176,D
TEST_88179,D
TEST_88185,D
TEST_88209,C
TEST_88214,D
TEST_88215,D
TEST_88239,D
TEST_88247,D
TEST_88249,C
TEST_88251,D
TEST_88252,C
TEST_88254,C
TEST_88256,C
TEST_88257,C
TEST_88260,C
TEST_88261,D
TEST_88269,D
TEST_88270,D
TEST_88273,C
TEST_88276,D
TEST_88278,D
TEST_88280,D
TEST_88284,C
TEST_88287,D
TEST_88290,D
TEST_88302,C
TEST_88307,C
TEST_88308,C
TEST_88313,C
TEST_88327,C
TEST_88337,C
TEST_88342,C
TEST_88354,C
TEST_88359,C
TEST_88367,D
TEST_88375,D
TEST_88382,C
TEST_88388,D
TEST_88390,D
TEST_88394,C
TEST_88398,C
TEST_88404,C
TEST_88405,D
TEST_88406,D
TEST_88412,D
TEST_88418,D
TEST_88419,D
TEST_88421,C
TEST_88422,D
TEST_88429,D
TEST_88431,D
TEST_88445,D
TEST_88446,D
TEST_88451,D
TEST_88455,D
TEST_88460,D
TEST_88469,D
TEST_88474,D
TEST_88480,C
TEST_88506,C
TEST_88520,D
TEST_88536,D
TEST_88540,C
TEST_88541,C
TEST_88558,D
TEST_88559,C
TEST_88561,C
TEST_88589,D
TEST_88590,D
TEST_88592,D
TEST_88619,D
TEST_88620,C
TEST_88622,D
TEST_88633,C
TEST_88642,D
TEST_88643,C
TEST_88646,C
TEST_88647,D
TEST_88665,C
TEST_88676,C
TEST_88683,D
TEST_88689,D
TEST_88691,D
TEST_88693,D
TEST_88699,D
TEST_88711,D
TEST_88724,D
TEST_88743,C
TEST_88746,D
TEST_88749,C
TEST_88750,C
TEST_88765,D
TEST_88767,D
TEST_88780,C
TEST_88791,D
TEST_88793,C
TEST_88794,D
TEST_88795,D
TEST_88805,D
TEST_88809,D
TEST_88811,C
TEST_88823,C
TEST_88832,C
TEST_88834,D
TEST_88838,D
TEST_88840,D
TEST_88852,D
TEST_88857,C
TEST_88864,D
TEST_88865,D
TEST_88869,C
TEST_88871,D
TEST_88872,D
TEST_88873,C
TEST_88884,D
TEST_88890,D
TEST_88892,D
TEST_88899,D
TEST_88906,C
TEST_88907,C
TEST_88918,D
TEST_88920,D
TEST_88922,D
TEST_88927,D
TEST_88930,D
TEST_88933,D
TEST_88939,D
TEST_88952,D
TEST_88953,D
TEST_88960,D
TEST_88975,D
TEST_88988,D
TEST_88991,D
TEST_89004,D
TEST_89005,D
TEST_89006,D
TEST_89010,D
TEST_89011,C
TEST_89022,D
TEST_89029,C
TEST_89044,D
TEST_89049,C
TEST_89051,D
TEST_89055,C
TEST_89060,D
TEST_89071,D
TEST_89083,D
TEST_89088,D
TEST_89089,D
TEST_89091,D
TEST_89097,C
TEST_89099,C
TEST_89120,C
TEST_89121,D
TEST_89132,C
TEST_89139,D
TEST_89143,C
TEST_89144,D
TEST_89146,D
TEST_89147,C
TEST_89148,D
TEST_89154,C
TEST_89159,C
TEST_89164,D
TEST_89168,C
TEST_89169,D
TEST_89170,C
TEST_89174,C
TEST_89175,C
TEST_89184,D
TEST_89186,C
TEST_89204,D
TEST_89208,D
TEST_89217,C
TEST_89225,C
TEST_89229,D
TEST_89231,D
TEST_89232,D
TEST_89234,D
TEST_89250,D
TEST_89256,D
TEST_89257,D
TEST_89263,D
TEST_89267,C
TEST_89268,C
TEST_89269,D
TEST_89276,D
TEST_89279,C
TEST_89281,D
TEST_89283,D
TEST_89288,D
TEST_89302,D
TEST_89308,D
TEST_89323,D
TEST_89335,C
TEST_89336,D
TEST_89339,D
TEST_89341,D
TEST_89359,D
TEST_89360,D
TEST_89365,D
TEST_89367,D
TEST_89377,C
TEST_89378,D
TEST_89384,C
TEST_89391,D
TEST_89393,C
TEST_89400,D
TEST_89407,C
TEST_89416,D
TEST_89420,D
TEST_89434,D
TEST_89443,D
TEST_89450,C
TEST_89453,C
TEST_89464,C
TEST_89469,D
TEST_89476,D
TEST_89480,C
TEST_89483,D
TEST_89486,D
TEST_89487,D
TEST_89496,D
TEST_89503,C
TEST_89506,D
TEST_89509,D
TEST_89520,C
TEST_89533,C
TEST_89535,C
TEST_89539,D
TEST_89548,D
TEST_89555,D
TEST_89558,D
TEST_89565,C
TEST_89577,D
TEST_89587,C
TEST_89594,D
TEST_89597,C
TEST_89600,D
TEST_89611,C
TEST_89619,D
TEST_89624,D
TEST_89627,D
TEST_89633,C
TEST_89636,D
TEST_89639,C
TEST_89646,D
TEST_89649,C
TEST_89653,D
TEST_89654,D
TEST_89658,D
TEST_89659,D
TEST_89675,D
TEST_89690,D
TEST_89692,C
TEST_89699,C
TEST_89701,C
TEST_89708,D
TEST_89717,D
TEST_89731,D
TEST_89737,D
TEST_89742,D
TEST_89749,C
TEST_89754,D
TEST_89755,C
TEST_89761,D
TEST_89773,D
TEST_89774,D
TEST_89780,C
TEST_89790,C
TEST_89807,D
TEST_89815,D
TEST_89834,D
TEST_89838,C
TEST_89842,D
TEST_89874,C
TEST_89880,D
TEST_89887,D
TEST_89895,D
TEST_89911,D
TEST_89914,D
TEST_89920,D
TEST_89930,D
TEST_89933,D
TEST_89938,D
TEST_89939,D
TEST_89941,D
TEST_89942,C
TEST_89946,D
TEST_89950,C
TEST_89956,D
TEST_89957,C
TEST_89958,C
TEST_89960,D
TEST_89965,D
TEST_89967,D
TEST_89978,D
TEST_89979,D
TEST_89981,D
TEST_89989,D
TEST_89997,D
TEST_89999,D
TEST_90005,D
TEST_90006,D
TEST_90017,D
TEST_90021,D
TEST_90027,C
TEST_90030,D
TEST_90036,C
TEST_90037,C
TEST_90039,C
TEST_90041,D
TEST_90042,C
TEST_90047,D
TEST_90053,D
TEST_90067,D
TEST_90090,D
TEST_90093,D
TEST_90110,D
TEST_90112,C
TEST_90128,D
TEST_90134,D
TEST_90137,D
TEST_90141,D
TEST_90154,C
TEST_90162,D
TEST_90165,D
TEST_90174,D
TEST_90175,D
TEST_90177,D
TEST_90186,D
TEST_90187,D
TEST_90209,D
TEST_90210,C
TEST_90216,D
TEST_90219,D
TEST_90222,C
TEST_90225,C
TEST_90229,D
TEST_90233,C
TEST_90244,D
TEST_90266,D
TEST_90267,D
TEST_90273,C
TEST_90274,D
TEST_90278,D
TEST_90279,D
TEST_90283,C
TEST_90284,C
TEST_90288,C
TEST_90289,D
TEST_90296,C
TEST_90302,D
TEST_90305,D
TEST_90311,C
TEST_90322,C
TEST_90333,C
TEST_90343,D
TEST_90344,D
TEST_90347,D
TEST_90364,C
TEST_90383,D
TEST_90394,C
TEST_90403,D
TEST_90406,C
TEST_90411,D
TEST_90412,D
TEST_90419,D
TEST_90424,C
TEST_90439,D
TEST_90441,C
TEST_90443,C
TEST_90472,C
TEST_90475,D
TEST_90478,C
TEST_90479,D
TEST_90483,D
TEST_90484,D
TEST_90485,D
TEST_90488,C
TEST_90491,C
TEST_90497,D
TEST_90499,C
TEST_90502,C
TEST_90512,D
TEST_90514,D
TEST_90522,D
TEST_90527,C
TEST_90533,D
TEST_90537,D
TEST_90541,D
TEST_90543,D
TEST_90546,D
TEST_90551,C
TEST_90561,C
TEST_90579,D
TEST_90597,D
TEST_90605,D
TEST_90606,D
TEST_90609,D
TEST_90614,D
TEST_90619,D
TEST_90624,D
TEST_90638,D
TEST_90646,C
TEST_90649,D
TEST_90660,D
TEST_90663,D
TEST_90668,D
TEST_90673,D
TEST_90678,D
TEST_90683,D
TEST_90685,D
TEST_90689,C
TEST_90695,D
TEST_90698,C
TEST_90708,D
TEST_90721,D
TEST_90740,C
TEST_90742,D
TEST_90743,D
TEST_90751,D
TEST_90767,D
TEST_90769,C
TEST_90776,D
TEST_90779,C
TEST_90783,C
TEST_90792,D
TEST_90813,C
TEST_90818,D
TEST_90824,D
TEST_90831,D
TEST_90833,D
TEST_90839,D
TEST_90842,D
TEST_90844,D
TEST_90849,D
TEST_90853,D
TEST_90860,D
TEST_90871,D
TEST_90889,D
TEST_90890,C
TEST_90892,D
TEST_90896,D
TEST_90903,D
TEST_90914,C
TEST_90927,D
TEST_90929,D
TEST_90931,D
TEST_90938,C
TEST_90944,D
TEST_90947,D
TEST_90950,C
TEST_90954,D
TEST_90960,D
TEST_90990,D
TEST_91007,D
TEST_91010,D
TEST_91016,C
TEST_91022,C
TEST_91029,D
TEST_91040,D
TEST_91043,D
TEST_91046,D
TEST_91052,C
TEST_91056,D
TEST_91060,D
TEST_91067,D
TEST_91071,C
TEST_91072,D
TEST_91081,D
TEST_91084,D
TEST_91097,C
TEST_91098,D
TEST_91099,D
TEST_91113,D
TEST_91117,C
TEST_91125,C
TEST_91132,C
TEST_91135,D
TEST_91136,C
TEST_91144,D
TEST_91149,C
TEST_91151,D
TEST_91155,D
TEST_91158,D
TEST_91163,D
TEST_91169,D
TEST_91190,D
TEST_91192,D
TEST_91193,D
TEST_91195,D
TEST_91199,D
TEST_91210,D
TEST_91221,D
TEST_91224,D
TEST_91227,D
TEST_91229,D
TEST_91236,D
TEST_91238,D
TEST_91244,C
TEST_91248,D
TEST_91252,C
TEST_91253,D
TEST_91255,C
TEST_91262,D
TEST_91273,D
TEST_91287,D
TEST_91297,D
TEST_91299,D
TEST_91303,D
TEST_91307,D
TEST_91308,D
TEST_91318,D
TEST_91321,C
TEST_91328,C
TEST_91330,D
TEST_91332,D
TEST_91337,D
TEST_91338,D
TEST_91346,C
TEST_91358,C
TEST_91368,C
TEST_91377,C
TEST_91390,D
TEST_91401,D
TEST_91406,D
TEST_91408,D
TEST_91416,D
TEST_91418,D
TEST_91419,D
TEST_91422,D
TEST_91424,C
TEST_91425,C
TEST_91429,D
TEST_91439,D
TEST_91440,C
TEST_91448,C
TEST_91449,C
TEST_91455,D
TEST_91464,D
TEST_91469,C
TEST_91470,D
TEST_91471,D
TEST_91473,D
TEST_91482,D
TEST_91483,D
TEST_91490,C
TEST_91493,D
TEST_91500,C
TEST_91511,C
TEST_91520,D
TEST_91533,C
TEST_91539,C
TEST_91547,D
TEST_91560,D
TEST_91570,C
TEST_91581,D
TEST_91592,D
TEST_91601,C
TEST_91609,D
TEST_91610,C
TEST_91612,D
TEST_91620,D
TEST_91626,D
TEST_91629,D
TEST_91630,D
TEST_91632,C
TEST_91641,D
TEST_91659,D
TEST_91662,D
TEST_91669,D
TEST_91672,D
TEST_91678,D
TEST_91681,D
TEST_91690,C
TEST_91691,D
TEST_91692,D
TEST_91699,D
TEST_91700,D
TEST_91707,D
TEST_91711,D
TEST_91713,D
TEST_91740,C
TEST_91746,D
TEST_91752,D
TEST_91755,D
TEST_91763,D
TEST_91764,D
TEST_91785,D
TEST_91794,D
TEST_91795,C
TEST_91806,C
TEST_91810,D
TEST_91816,D
TEST_91821,D
TEST_91822,D
TEST_91825,D
TEST_91834,C
TEST_91839,D
TEST_91846,C
TEST_91856,D
TEST_91858,D
TEST_91873,D
TEST_91887,D
TEST_91894,D
TEST_91896,D
TEST_91898,C
TEST_91900,D
TEST_91912,D
TEST_91914,C
TEST_91916,D
TEST_91918,D
TEST_91927,D
TEST_91928,D
TEST_91930,C
TEST_91931,C
TEST_91933,D
TEST_91938,C
TEST_91939,D
TEST_91943,C
TEST_91944,D
TEST_91948,D
TEST_91957,C
TEST_91959,C
TEST_91964,C
TEST_91966,C
TEST_91967,C
TEST_91985,C
TEST_91990,D
TEST_91998,D
TEST_92003,D
TEST_92004,D
TEST_92026,D
TEST_92029,D
TEST_92030,D
TEST_92031,D
TEST_92040,D
TEST_92051,D
TEST_92054,D
TEST_92057,C
TEST_92060,D
TEST_92063,D
TEST_92067,D
TEST_92085,C
TEST_92090,C
TEST_92093,D
TEST_92100,D
TEST_92102,D
TEST_92103,D
TEST_92115,D
TEST_92125,D
TEST_92128,C
TEST_92129,D
TEST_92131,D
TEST_92133,D
TEST_92137,D
TEST_92142,D
TEST_92143,D
TEST_92146,C
TEST_92154,D
TEST_92159,D
TEST_92168,D
TEST_92169,D
TEST_92174,C
TEST_92187,D
TEST_92194,C
TEST_92201,C
TEST_92209,D
TEST_92210,D
TEST_92217,D
TEST_92223,C
TEST_92226,D
TEST_92228,D
TEST_92236,D
TEST_92239,C
TEST_92242,D
TEST_92251,C
TEST_92253,C
TEST_92258,D
TEST_92261,D
TEST_92276,D
TEST_92277,D
TEST_92283,D
TEST_92285,D
TEST_92286,D
TEST_92290,C
TEST_92292,D
TEST_92304,D
TEST_92306,D
TEST_92326,D
TEST_92336,D
TEST_92342,C
TEST_92349,D
TEST_92362,D
TEST_92364,D
TEST_92371,D
TEST_92372,C
TEST_92378,D
TEST_92381,D
TEST_92386,D
TEST_92395,C
TEST_92398,D
TEST_92405,D
TEST_92409,C
TEST_92419,D
TEST_92420,D
TEST_92425,C
TEST_92427,D
TEST_92435,C
TEST_92438,D
TEST_92440,C
TEST_92445,C
TEST_92456,D
TEST_92462,C
TEST_92463,C
TEST_92467,D
TEST_92473,D
TEST_92483,D
TEST_92485,D
TEST_92486,D
TEST_92496,C
TEST_92499,D
TEST_92500,D
TEST_92505,D
TEST_92507,D
TEST_92509,C
TEST_92514,C
TEST_92516,D
TEST_92519,D
TEST_92535,D
TEST_92537,D
TEST_92543,D
TEST_92545,D
TEST_92550,D
TEST_92552,C
TEST_92557,D
TEST_92570,C
TEST_92582,D
TEST_92587,D
TEST_92588,D
TEST_92592,D
TEST_92598,C
TEST_92601,C
TEST_92603,D
TEST_92607,C
TEST_92613,D
TEST_92620,D
TEST_92630,D
TEST_92633,D
TEST_92634,C
TEST_92637,D
TEST_92638,D
TEST_92641,D
TEST_92648,D
TEST_92654,D
TEST_92656,D
TEST_92660,C
TEST_92662,C
TEST_92664,D
TEST_92670,C
TEST_92676,C
TEST_92689,C
TEST_92701,D
TEST_92704,D
TEST_92716,D
TEST_92723,D
TEST_92728,D
TEST_92730,D
TEST_92741,D
TEST_92745,C
TEST_92748,D
TEST_92750,D
TEST_92757,C
TEST_92774,D
TEST_92779,D
TEST_92811,C
TEST_92823,D
TEST_92874,D
TEST_92890,D
TEST_92900,C
TEST_92907,C
TEST_92915,C
TEST_92929,D
TEST_92936,D
TEST_92942,D
TEST_92947,C
TEST_92948,D
TEST_92952,C
TEST_92963,D
TEST_92965,D
TEST_92978,D
TEST_92981,C
TEST_92982,C
TEST_92996,D
TEST_93029,D
TEST_93032,C
TEST_93041,C
TEST_93046,C
TEST_93050,D
TEST_93053,C
TEST_93059,D
TEST_93077,D
TEST_93086,C
TEST_93088,D
TEST_93096,C
TEST_93099,D
TEST_93100,D
TEST_93101,C
TEST_93103,D
TEST_93107,D
TEST_93110,C
TEST_93112,D
TEST_93122,D
TEST_93126,D
TEST_93132,D
TEST_93134,C
TEST_93140,D
TEST_93141,D
TEST_93143,C
TEST_93164,D
TEST_93173,D
TEST_93187,D
TEST_93198,D
TEST_93201,D
TEST_93204,D
TEST_93218,C
TEST_93223,D
TEST_93241,D
TEST_93245,D
TEST_93246,C
TEST_93251,C
TEST_93264,C
TEST_93271,D
TEST_93275,D
TEST_93282,D
TEST_93287,D
TEST_93290,C
TEST_93295,D
TEST_93296,D
TEST_93297,C
TEST_93312,D
TEST_93317,C
TEST_93320,D
TEST_93331,C
TEST_93334,C
TEST_93335,C
TEST_93342,C
TEST_93345,D
TEST_93348,D
TEST_93362,D
TEST_93364,D
TEST_93369,D
TEST_93370,D
TEST_93380,C
TEST_93381,D
TEST_93382,C
TEST_93390,D
TEST_93393,D
TEST_93396,D
TEST_93404,D
TEST_93405,D
TEST_93407,C
TEST_93418,D
TEST_93430,D
TEST_93431,C
TEST_93432,D
TEST_93433,D
TEST_93434,D
TEST_93436,D
TEST_93443,C
TEST_93444,D
TEST_93453,D
TEST_93454,D
TEST_93466,D
TEST_93467,D
TEST_93469,D
TEST_93490,C
TEST_93501,D
TEST_93503,C
TEST_93522,D
TEST_93537,C
TEST_93538,C
TEST_93547,C
TEST_93555,C
TEST_93569,D
TEST_93581,C
TEST_93584,D
TEST_93585,D
TEST_93589,C
TEST_93591,D
TEST_93594,D
TEST_93600,D
TEST_93601,C
TEST_93603,D
TEST_93617,C
TEST_93620,D
TEST_93624,D
TEST_93632,C
TEST_93639,D
TEST_93641,D
TEST_93661,D
TEST_93668,C
TEST_93670,C
TEST_93679,C
TEST_93685,D
TEST_93687,D
TEST_93694,D
TEST_93698,D
TEST_93704,D
TEST_93705,C
TEST_93708,D
TEST_93719,D
TEST_93742,D
TEST_93743,D
TEST_93758,D
TEST_93765,C
TEST_93769,C
TEST_93770,C
TEST_93772,D
TEST_93776,D
TEST_93792,D
TEST_93795,C
TEST_93803,D
TEST_93804,D
TEST_93809,D
TEST_93837,D
TEST_93844,D
TEST_93850,C
TEST_93853,D
TEST_93860,C
TEST_93868,C
TEST_93871,D
TEST_93875,D
TEST_93882,D
TEST_93884,C
TEST_93888,D
TEST_93893,D
TEST_93895,C
TEST_93902,D
TEST_93904,D
TEST_93921,D
TEST_93926,D
TEST_93929,D
TEST_93939,C
TEST_93956,D
TEST_93961,D
TEST_93970,C
TEST_93971,D
TEST_93972,D
